VA03|VA|3|Virginia|District 3|643476|38.6|56.4|0.5|1.4|0.1|1.9|1.2|2.6|37.7|56.0|3.0|32238|29.3|18.9|50.1|36.9|47.0|0.0|11.6|11.7|42.3|17.2|27.8|27.6|15.5||||36.4|15.3|0.3|0.3||
VA04|VA|4|Virginia|District 4|643477|62.9|33.3|0.3|1.3|0.0|1.3|0.8|2.0|62.0|33.1|2.2|45249|38.8|9.5|44.6|47.7|27.4|0.0|14.4|10.6|45.4|19.6|31.4|26.4|15.7||||55.7|26.0|0.2|0.3||
VA05|VA|5|Virginia|District 5|643497|73.2|24.1|0.2|1.0|0.0|1.0|0.6|1.6|72.4|23.9|2.2|35739|37.4|13.2|41.0|47.0|13.1|0.0|20.6|14.8|45.6|19.0|29.3|24.0|20.4||||52.1|20.2|0.2|0.3||
VA06|VA|6|Virginia|District 6|643504|85.9|11.0|0.2|1.0|0.0|1.2|0.8|2.0|84.8|10.9|2.7|37773|38.9|11.0|43.7|37.5|31.5|0.1|18.2|15.0|48.3|20.8|29.3|26.6|18.5||||52.0|20.8|0.2|0.3||
VA07|VA|7|Virginia|District 7|643499|79.1|16.2|0.3|2.3|0.0|1.2|0.9|2.0|78.2|16.1|4.1|50990|42.5|6.1|46.0|47.9|26.0|0.0|16.9|12.1|51.8|33.2|39.8|28.6|10.1||||55.4|25.4|0.3|0.3||
VA08|VA|8|Virginia|District 8|643503|64.5|13.7|0.3|9.5|0.1|4.4|7.4|16.4|57.1|13.4|27.9|63430|44.1|7.5|58.7|37.5|56.7|0.0|4.0|8.8|57.5|53.8|55.9|21.0|4.7||||40.6|17.9|0.7|0.4||
VA09|VA|9|Virginia|District 9|643514|94.0|3.9|0.2|0.8|0.0|0.8|0.4|1.1|93.3|3.8|1.3|29783|34.2|16.2|38.5|54.5|9.3|1.9|22.1|14.6|42.8|14.0|26.2|22.9|23.1||||55.2|21.3|0.2|0.3||
VA10|VA|10|Virginia|District 10|643512|80.6|6.9|0.2|6.6|0.1|2.5|3.1|7.1|77.2|6.7|12.9|71560|46.8|4.4|51.9|38.3|45.1|0.0|9.1|7.3|53.7|43.1|48.2|24.3|7.6||||62.0|33.2|0.2|0.3||
VA11|VA|11|Virginia|District 11|643509|71.4|10.3|0.3|10.9|0.1|3.4|3.6|9.1|66.8|10.1|18.7|80397|45.9|3.8|49.2|35.4|56.7|0.0|6.0|7.4|52.7|48.9|52.1|24.5|5.2||||64.4|33.1|0.2|0.3||
VT01|VT|1|Vermont|District 1|608827|96.8|0.5|0.4|0.9|0.0|1.2|0.2|0.9|96.2|0.5|2.8|40856|45.4|9.4|40.9|4.7|12.1|0.2|58.6|12.7|52.1|29.4|36.3|24.5|14.0||||52.5|23.2|0.4|0.6||
WA01|WA|1|Washington|District 1|654904|83.8|1.8|0.9|7.9|0.3|3.5|1.7|4.3|81.6|1.8|9.5|58565|43.4|5.6|50.8|49.8|41.1|0.0|4.2|9.5|51.6|36.4|42.5|27.0|9.3||||56.2|27.4|0.4|0.4||
WA02|WA|2|Washington|District 2|654903|88.0|1.1|2.0|2.8|0.2|2.9|2.8|5.8|85.6|1.1|5.5|45441|40.0|10.0|53.4|47.4|30.2|0.0|3.4|11.5|46.4|22.4|30.0|25.0|14.9||||55.2|25.3|0.3|0.3||
WA03|WA|3|Washington|District 3|654898|89.8|1.2|1.1|2.6|0.3|2.9|2.0|4.6|87.7|1.2|5.9|44426|38.5|10.5|52.2|67.3|19.8|0.0|2.6|11.4|46.0|21.4|30.9|26.1|15.9||||55.2|24.8|0.2|0.4||
WA04|WA|4|Washington|District 4|654901|75.7|0.9|2.2|1.3|0.1|3.0|16.8|26.4|67.8|0.8|19.7|37764|38.3|16.2|48.2|74.4|13.9|0.1|3.5|11.2|41.9|18.7|30.1|22.6|14.5||||57.1|27.9|0.2|0.2||
WA05|WA|5|Washington|District 5|654904|89.7|1.3|2.4|1.7|0.2|2.7|2.0|4.5|87.7|1.3|4.5|35720|38.2|14.4|48.8|39.1|43.2|0.1|7.4|13.0|44.2|23.8|33.5|26.5|12.3||||51.3|22.4|0.2|0.3||
WA06|WA|6|Washington|District 6|654902|79.8|5.7|2.4|4.5|0.7|4.8|2.1|5.1|77.7|5.5|6.4|39205|34.6|13.2|49.8|60.2|22.9|0.0|5.6|13.9|42.4|20.1|29.5|25.3|13.9||||49.4|20.2|0.3|0.3||
WA07|WA|7|Washington|District 7|654902|69.3|8.4|1.1|13.3|0.6|4.6|2.8|5.8|66.9|8.3|15.9|45864|41.7|11.5|54.6|48.3|35.2|0.0|13.6|11.9|55.8|44.1|46.3|24.6|9.2||||34.7|13.7|1.1|0.9||
WA08|WA|8|Washington|District 8|654905|84.1|2.0|0.9|7.9|0.3|3.2|1.7|4.0|82.1|2.0|9.5|63854|43.7|5.1|49.3|38.1|50.9|0.0|3.8|8.8|50.9|37.4|41.7|26.8|11.1||||61.7|31.2|0.3|0.4||
WA09|WA|9|Washington|District 9|654902|76.0|6.5|1.3|7.2|1.0|5.0|3.1|6.7|73.3|6.3|10.2|46495|40.0|9.2|55.2|53.5|37.6|0.0|4.4|9.9|47.3|22.3|30.6|28.7|14.5||||51.4|24.3|0.3|0.3||
WI01|WI|1|Wisconsin|District 1|670458|90.1|4.7|0.3|1.0|0.0|1.4|2.4|5.7|87.4|4.6|4.6|50372|41.8|6.3|43.2|11.5|80.2|0.0|4.2|12.4|50.9|21.5|31.0|26.4|20.0||||55.9|25.3|0.2|0.2||
WI02|WI|2|Wisconsin|District 2|670457|90.6|3.6|0.4|2.4|0.0|1.6|1.4|3.4|89.0|3.6|4.9|46979|48.5|8.7|50.3|16.6|67.1|0.0|4.9|10.9|55.6|32.1|37.9|25.7|14.5||||49.7|22.6|0.3|0.4||
WI03|WI|3|Wisconsin|District 3|670462|96.6|0.5|0.6|1.2|0.0|0.8|0.3|0.9|96.1|0.5|2.3|40006|45.6|9.8|42.6|14.0|44.1|0.0|13.9|13.5|51.9|19.5|29.6|23.8|20.1||||55.6|25.0|0.2|0.2||
WI04|WI|4|Wisconsin|District 4|670458|54.8|33.4|0.9|2.7|0.0|2.6|5.6|11.2|50.4|33.0|10.9|33121|28.3|19.8|50.1|8.6|84.1|0.0|4.3|11.4|43.9|17.8|27.5|26.5|21.2||||33.5|14.8|0.4|0.3||
WI05|WI|5|Wisconsin|District 5|670458|95.3|1.3|0.2|1.5|0.0|0.9|0.7|2.2|94.0|1.3|3.4|58594|46.0|3.4|41.3|10.7|79.3|0.0|6.2|13.7|53.5|35.0|40.9|27.3|14.1||||60.3|27.5|0.2|0.2||
WI06|WI|6|Wisconsin|District 6|670440|95.3|1.1|0.4|1.5|0.0|0.8|0.9|2.3|94.1|1.0|3.1|44242|44.5|6.1|41.2|9.8|67.2|0.0|7.2|14.3|51.6|17.1|26.4|22.8|26.3||||57.4|25.0|0.1|0.2||
WI07|WI|7|Wisconsin|District 7|670462|95.6|0.3|1.5|1.5|0.0|0.8|0.3|0.9|95.1|0.3|2.4|39026|42.8|8.6|38.2|9.5|47.7|0.0|11.8|15.2|49.5|16.6|27.3|24.2|22.0||||56.6|24.0|0.2|0.2||
WI08|WI|8|Wisconsin|District 8|670480|93.2|0.6|2.7|1.4|0.0|1.0|1.0|2.2|92.2|0.6|2.9|43274|44.0|6.8|41.4|10.1|61.3|0.0|8.4|13.5|51.0|19.1|28.6|25.3|21.0||||56.8|25.3|0.2|0.2||
WV01|WV|1|West Virginia|District 1|602545|96.4|1.8|0.2|0.7|0.0|0.8|0.2|0.7|95.8|1.7|1.3|30303|33.1|17.0|36.7|17.1|65.6|0.8|6.0|15.8|42.2|16.3|28.4|25.6|16.8||||53.2|20.9|0.2|0.2||
WV02|WV|2|West Virginia|District 2|602243|94.4|3.6|0.2|0.5|0.0|1.0|0.2|0.8|93.9|3.6|0.9|33198|34.0|14.8|38.3|38.0|39.7|0.2|7.8|14.6|43.6|16.2|29.1|26.0|17.0||||54.6|21.9|0.3|0.3||
WV03|WV|3|West Virginia|District 3|603556|94.4|4.1|0.2|0.4|0.0|0.8|0.1|0.6|93.9|4.1|0.6|25630|27.1|21.9|35.0|41.3|38.1|2.4|6.4|15.6|35.8|12.0|25.9|26.7|15.2||||54.1|21.1|0.2|0.2||
WY01|WY|1|Wyoming|District 1|493782|92.1|0.8|2.3|0.6|0.1|1.8|2.5|6.4|88.9|0.7|3.0|37892|43.8|11.4|48.7|18.6|63.5|0.9|0.4|11.6|48.8|21.9|30.0|24.2|12.8||||54.8|24.3|0.2|0.2||
